order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded,short_product
141485,27in 4K Gaming Monitor,1,389.99,2019-01-07 21:06:00,January,389.99,6134,308,851,1,27in 4K Ga
146282,AA Batteries (4-pack),3,3.84,2019-01-07 21:09:00,January,11.52,27148,1398,3672,4,AA Batteri
150385,Google Phone,1,600.0,2019-01-07 21:10:00,January,600.0,5440,312,706,9,Google Pho
148387,Bose SoundSport Headphones,1,99.99,2019-01-07 21:12:00,January,99.99,13236,644,1807,7,Bose Sound
148557,AA Batteries (4-pack),1,3.84,2019-01-07 21:16:00,January,3.84,27148,1398,3672,4,AA Batteri
146095,Macbook Pro Laptop,1,1700.0,2019-01-07 21:17:00,January,1700.0,4645,233,636,13,Macbook Pr
143925,27in FHD Monitor,1,149.99,2019-01-07 21:19:00,January,149.99,7429,412,950,2,27in FHD M
147999,iPhone,1,700.0,2019-01-07 21:19:00,January,700.0,6732,372,895,18,iPhone
146332,AA Batteries (4-pack),2,3.84,2019-01-07 21:20:00,January,7.68,27148,1398,3672,4,AA Batteri
144220,34in Ultrawide Monitor,1,379.99,2019-01-07 21:20:00,January,379.99,6076,305,842,3,34in Ultra
147796,AAA Batteries (4-pack),1,2.99,2019-01-07 21:26:00,January,2.99,30487,1562,4188,5,AAA Batter
147975,LG Washing Machine,1,600.0,2019-01-07 21:30:00,January,600.0,649,39,78,11,LG Washing
148510,AAA Batteries (4-pack),1,2.99,2019-01-07 21:31:00,January,2.99,30487,1562,4188,5,AAA Batter
146515,Macbook Pro Laptop,1,1700.0,2019-01-07 21:32:00,January,1700.0,4645,233,636,13,Macbook Pr
147587,27in 4K Gaming Monitor,1,389.99,2019-01-07 21:34:00,January,389.99,6134,308,851,1,27in 4K Ga
149944,20in Monitor,1,109.99,2019-01-07 21:34:00,January,109.99,4058,216,563,0,20in Monit
146771,AAA Batteries (4-pack),2,2.99,2019-01-07 21:37:00,January,5.98,30487,1562,4188,5,AAA Batter
148771,Apple Airpods Headphones,1,150.0,2019-01-07 21:41:00,January,150.0,15383,798,2057,6,Apple Airp
147142,USB-C Charging Cable,1,11.95,2019-01-07 21:46:00,January,11.95,23555,1265,3200,15,USB-C Char
148556,AAA Batteries (4-pack),1,2.99,2019-01-07 21:46:00,January,2.99,30487,1562,4188,5,AAA Batter
142042,Lightning Charging Cable,2,14.95,2019-01-07 21:48:00,January,29.9,22841,1132,3052,12,Lightning 
145564,Bose SoundSport Headphones,1,99.99,2019-01-07 21:49:00,January,99.99,13236,644,1807,7,Bose Sound
147616,AAA Batteries (4-pack),1,2.99,2019-01-07 21:53:00,January,2.99,30487,1562,4188,5,AAA Batter
149753,Wired Headphones,1,11.99,2019-01-07 22:00:00,January,11.99,20201,1057,2714,17,Wired Head
141693,Wired Headphones,1,11.99,2019-01-07 22:01:00,January,11.99,20201,1057,2714,17,Wired Head
144000,ThinkPad Laptop,1,999.99,2019-01-07 22:08:00,January,999.99,4054,214,531,14,ThinkPad L
147366,AA Batteries (4-pack),2,3.84,2019-01-07 22:15:00,January,7.68,27148,1398,3672,4,AA Batteri
147366,Wired Headphones,1,11.99,2019-01-07 22:15:00,January,11.99,20201,1057,2714,17,Wired Head
144522,Lightning Charging Cable,1,14.95,2019-01-07 22:16:00,January,14.95,22841,1132,3052,12,Lightning 
145169,iPhone,1,700.0,2019-01-07 22:22:00,January,700.0,6732,372,895,18,iPhone
145169,Lightning Charging Cable,2,14.95,2019-01-07 22:22:00,January,29.9,22841,1132,3052,12,Lightning 
148108,Apple Airpods Headphones,1,150.0,2019-01-07 22:23:00,January,150.0,15383,798,2057,6,Apple Airp
142575,Google Phone,1,600.0,2019-01-07 22:25:00,January,600.0,5440,312,706,9,Google Pho
147114,iPhone,1,700.0,2019-01-07 22:29:00,January,700.0,6732,372,895,18,iPhone
147114,Lightning Charging Cable,1,14.95,2019-01-07 22:29:00,January,14.95,22841,1132,3052,12,Lightning 
150472,Apple Airpods Headphones,1,150.0,2019-01-07 22:30:00,January,150.0,15383,798,2057,6,Apple Airp
144058,27in FHD Monitor,1,149.99,2019-01-07 22:33:00,January,149.99,7429,412,950,2,27in FHD M
144058,Lightning Charging Cable,1,14.95,2019-01-07 22:33:00,January,14.95,22841,1132,3052,12,Lightning 
144396,AA Batteries (4-pack),1,3.84,2019-01-07 22:36:00,January,3.84,27148,1398,3672,4,AA Batteri
146179,Apple Airpods Headphones,1,150.0,2019-01-07 22:48:00,January,150.0,15383,798,2057,6,Apple Airp
145969,iPhone,1,700.0,2019-01-07 23:05:00,January,700.0,6732,372,895,18,iPhone
149875,Bose SoundSport Headphones,1,99.99,2019-01-07 23:10:00,January,99.99,13236,644,1807,7,Bose Sound
144516,Lightning Charging Cable,1,14.95,2019-01-07 23:11:00,January,14.95,22841,1132,3052,12,Lightning 
144035,Apple Airpods Headphones,1,150.0,2019-01-07 23:17:00,January,150.0,15383,798,2057,6,Apple Airp
145919,Lightning Charging Cable,1,14.95,2019-01-07 23:24:00,January,14.95,22841,1132,3052,12,Lightning 
147596,Google Phone,1,600.0,2019-01-07 23:34:00,January,600.0,5440,312,706,9,Google Pho
142834,Apple Airpods Headphones,1,150.0,2019-01-07 23:48:00,January,150.0,15383,798,2057,6,Apple Airp
143687,Wired Headphones,1,11.99,2019-01-07 23:51:00,January,11.99,20201,1057,2714,17,Wired Head
144758,Apple Airpods Headphones,1,150.0,2019-01-07 23:58:00,January,150.0,15383,798,2057,6,Apple Airp
148492,Apple Airpods Headphones,1,150.0,2019-01-08 00:00:00,January,150.0,15383,798,2057,6,Apple Airp
143087,ThinkPad Laptop,1,999.99,2019-01-08 00:04:00,January,999.99,4054,214,531,14,ThinkPad L
147938,27in FHD Monitor,1,149.99,2019-01-08 00:15:00,January,149.99,7429,412,950,2,27in FHD M
144576,Lightning Charging Cable,1,14.95,2019-01-08 00:23:00,January,14.95,22841,1132,3052,12,Lightning 
143539,Google Phone,1,600.0,2019-01-08 00:26:00,January,600.0,5440,312,706,9,Google Pho
146687,AA Batteries (4-pack),1,3.84,2019-01-08 00:53:00,January,3.84,27148,1398,3672,4,AA Batteri
144814,USB-C Charging Cable,1,11.95,2019-01-08 00:54:00,January,11.95,23555,1265,3200,15,USB-C Char
146560,Apple Airpods Headphones,1,150.0,2019-01-08 01:05:00,January,150.0,15383,798,2057,6,Apple Airp
144434,AA Batteries (4-pack),1,3.84,2019-01-08 02:03:00,January,3.84,27148,1398,3672,4,AA Batteri
145759,Lightning Charging Cable,1,14.95,2019-01-08 02:49:00,January,14.95,22841,1132,3052,12,Lightning 
144613,Lightning Charging Cable,1,14.95,2019-01-08 04:10:00,January,14.95,22841,1132,3052,12,Lightning 
144577,Bose SoundSport Headphones,1,99.99,2019-01-08 05:04:00,January,99.99,13236,644,1807,7,Bose Sound
142993,USB-C Charging Cable,1,11.95,2019-01-08 05:14:00,January,11.95,23555,1265,3200,15,USB-C Char
148733,USB-C Charging Cable,1,11.95,2019-01-08 05:19:00,January,11.95,23555,1265,3200,15,USB-C Char
144960,USB-C Charging Cable,1,11.95,2019-01-08 06:16:00,January,11.95,23555,1265,3200,15,USB-C Char
141363,Wired Headphones,1,11.99,2019-01-08 06:24:00,January,11.99,20201,1057,2714,17,Wired Head
149514,Apple Airpods Headphones,1,150.0,2019-01-08 06:59:00,January,150.0,15383,798,2057,6,Apple Airp
147606,27in 4K Gaming Monitor,1,389.99,2019-01-08 07:05:00,January,389.99,6134,308,851,1,27in 4K Ga
142798,Wired Headphones,1,11.99,2019-01-08 07:27:00,January,11.99,20201,1057,2714,17,Wired Head
141498,AA Batteries (4-pack),1,3.84,2019-01-08 07:31:00,January,3.84,27148,1398,3672,4,AA Batteri
149103,Apple Airpods Headphones,1,150.0,2019-01-08 07:55:00,January,150.0,15383,798,2057,6,Apple Airp
150142,Macbook Pro Laptop,1,1700.0,2019-01-08 08:03:00,January,1700.0,4645,233,636,13,Macbook Pr
149885,Apple Airpods Headphones,1,150.0,2019-01-08 08:04:00,January,150.0,15383,798,2057,6,Apple Airp
150039,Apple Airpods Headphones,1,150.0,2019-01-08 08:13:00,January,150.0,15383,798,2057,6,Apple Airp
146258,27in 4K Gaming Monitor,1,389.99,2019-01-08 08:24:00,January,389.99,6134,308,851,1,27in 4K Ga
143632,Wired Headphones,1,11.99,2019-01-08 08:26:00,January,11.99,20201,1057,2714,17,Wired Head
143632,USB-C Charging Cable,1,11.95,2019-01-08 08:26:00,January,11.95,23555,1265,3200,15,USB-C Char
143632,Google Phone,1,600.0,2019-01-08 08:26:00,January,600.0,5440,312,706,9,Google Pho
148284,Lightning Charging Cable,1,14.95,2019-01-08 08:27:00,January,14.95,22841,1132,3052,12,Lightning 
144514,LG Dryer,1,600.0,2019-01-08 08:30:00,January,600.0,640,39,86,10,LG Dryer
149113,Macbook Pro Laptop,1,1700.0,2019-01-08 08:39:00,January,1700.0,4645,233,636,13,Macbook Pr
142237,AAA Batteries (4-pack),1,2.99,2019-01-08 08:42:00,January,2.99,30487,1562,4188,5,AAA Batter
147790,Wired Headphones,1,11.99,2019-01-08 08:44:00,January,11.99,20201,1057,2714,17,Wired Head
148395,Bose SoundSport Headphones,1,99.99,2019-01-08 08:46:00,January,99.99,13236,644,1807,7,Bose Sound
149053,ThinkPad Laptop,1,999.99,2019-01-08 08:46:00,January,999.99,4054,214,531,14,ThinkPad L
144131,AAA Batteries (4-pack),1,2.99,2019-01-08 08:51:00,January,2.99,30487,1562,4188,5,AAA Batter
144290,34in Ultrawide Monitor,1,379.99,2019-01-08 08:59:00,January,379.99,6076,305,842,3,34in Ultra
142157,Macbook Pro Laptop,1,1700.0,2019-01-08 09:02:00,January,1700.0,4645,233,636,13,Macbook Pr
149446,Lightning Charging Cable,1,14.95,2019-01-08 09:02:00,January,14.95,22841,1132,3052,12,Lightning 
147548,AAA Batteries (4-pack),1,2.99,2019-01-08 09:05:00,January,2.99,30487,1562,4188,5,AAA Batter
142056,USB-C Charging Cable,1,11.95,2019-01-08 09:16:00,January,11.95,23555,1265,3200,15,USB-C Char
143776,Macbook Pro Laptop,1,1700.0,2019-01-08 09:24:00,January,1700.0,4645,233,636,13,Macbook Pr
145768,27in 4K Gaming Monitor,1,389.99,2019-01-08 09:24:00,January,389.99,6134,308,851,1,27in 4K Ga
146106,Lightning Charging Cable,1,14.95,2019-01-08 09:25:00,January,14.95,22841,1132,3052,12,Lightning 
150080,Apple Airpods Headphones,1,150.0,2019-01-08 09:32:00,January,150.0,15383,798,2057,6,Apple Airp
150089,Bose SoundSport Headphones,1,99.99,2019-01-08 09:47:00,January,99.99,13236,644,1807,7,Bose Sound
150489,AA Batteries (4-pack),2,3.84,2019-01-08 09:49:00,January,7.68,27148,1398,3672,4,AA Batteri
143849,iPhone,1,700.0,2019-01-08 09:50:00,January,700.0,6732,372,895,18,iPhone
148296,iPhone,1,700.0,2019-01-08 09:54:00,January,700.0,6732,372,895,18,iPhone
148296,Lightning Charging Cable,1,14.95,2019-01-08 09:54:00,January,14.95,22841,1132,3052,12,Lightning 
143134,USB-C Charging Cable,1,11.95,2019-01-08 09:59:00,January,11.95,23555,1265,3200,15,USB-C Char
141383,AAA Batteries (4-pack),1,2.99,2019-01-08 10:01:00,January,2.99,30487,1562,4188,5,AAA Batter
148350,USB-C Charging Cable,1,11.95,2019-01-08 10:04:00,January,11.95,23555,1265,3200,15,USB-C Char
146721,USB-C Charging Cable,1,11.95,2019-01-08 10:14:00,January,11.95,23555,1265,3200,15,USB-C Char
145406,Lightning Charging Cable,1,14.95,2019-01-08 10:14:00,January,14.95,22841,1132,3052,12,Lightning 
141884,Google Phone,1,600.0,2019-01-08 10:18:00,January,600.0,5440,312,706,9,Google Pho
149283,Lightning Charging Cable,1,14.95,2019-01-08 10:22:00,January,14.95,22841,1132,3052,12,Lightning 
146249,AAA Batteries (4-pack),1,2.99,2019-01-08 10:23:00,January,2.99,30487,1562,4188,5,AAA Batter
146249,AA Batteries (4-pack),1,3.84,2019-01-08 10:23:00,January,3.84,27148,1398,3672,4,AA Batteri
147459,Apple Airpods Headphones,1,150.0,2019-01-08 10:28:00,January,150.0,15383,798,2057,6,Apple Airp
146374,AAA Batteries (4-pack),2,2.99,2019-01-08 10:30:00,January,5.98,30487,1562,4188,5,AAA Batter
144650,AA Batteries (4-pack),2,3.84,2019-01-08 10:30:00,January,7.68,27148,1398,3672,4,AA Batteri
146220,Apple Airpods Headphones,1,150.0,2019-01-08 10:35:00,January,150.0,15383,798,2057,6,Apple Airp
143227,USB-C Charging Cable,1,11.95,2019-01-08 10:53:00,January,11.95,23555,1265,3200,15,USB-C Char
144402,Wired Headphones,1,11.99,2019-01-08 10:56:00,January,11.99,20201,1057,2714,17,Wired Head
143402,USB-C Charging Cable,1,11.95,2019-01-08 10:58:00,January,11.95,23555,1265,3200,15,USB-C Char
142117,Macbook Pro Laptop,1,1700.0,2019-01-08 10:58:00,January,1700.0,4645,233,636,13,Macbook Pr
149762,AA Batteries (4-pack),1,3.84,2019-01-08 10:59:00,January,3.84,27148,1398,3672,4,AA Batteri
150186,27in 4K Gaming Monitor,1,389.99,2019-01-08 11:05:00,January,389.99,6134,308,851,1,27in 4K Ga
150243,USB-C Charging Cable,1,11.95,2019-01-08 11:05:00,January,11.95,23555,1265,3200,15,USB-C Char
148795,Google Phone,1,600.0,2019-01-08 11:06:00,January,600.0,5440,312,706,9,Google Pho
147653,Apple Airpods Headphones,1,150.0,2019-01-08 11:16:00,January,150.0,15383,798,2057,6,Apple Airp
148389,USB-C Charging Cable,1,11.95,2019-01-08 11:20:00,January,11.95,23555,1265,3200,15,USB-C Char
149799,Lightning Charging Cable,2,14.95,2019-01-08 11:21:00,January,29.9,22841,1132,3052,12,Lightning 
149287,USB-C Charging Cable,1,11.95,2019-01-08 11:25:00,January,11.95,23555,1265,3200,15,USB-C Char
144155,AAA Batteries (4-pack),6,2.99,2019-01-08 11:26:00,January,17.94,30487,1562,4188,5,AAA Batter
144767,USB-C Charging Cable,1,11.95,2019-01-08 11:27:00,January,11.95,23555,1265,3200,15,USB-C Char
142189,USB-C Charging Cable,1,11.95,2019-01-08 11:46:00,January,11.95,23555,1265,3200,15,USB-C Char
143299,27in 4K Gaming Monitor,1,389.99,2019-01-08 11:46:00,January,389.99,6134,308,851,1,27in 4K Ga
146127,AAA Batteries (4-pack),1,2.99,2019-01-08 11:48:00,January,2.99,30487,1562,4188,5,AAA Batter
141254,AAA Batteries (4-pack),1,2.99,2019-01-08 11:51:00,January,2.99,30487,1562,4188,5,AAA Batter
146345,Macbook Pro Laptop,1,1700.0,2019-01-08 11:52:00,January,1700.0,4645,233,636,13,Macbook Pr
144800,Wired Headphones,1,11.99,2019-01-08 12:04:00,January,11.99,20201,1057,2714,17,Wired Head
142848,Lightning Charging Cable,1,14.95,2019-01-08 12:05:00,January,14.95,22841,1132,3052,12,Lightning 
147403,Apple Airpods Headphones,1,150.0,2019-01-08 12:06:00,January,150.0,15383,798,2057,6,Apple Airp
147369,27in 4K Gaming Monitor,1,389.99,2019-01-08 12:08:00,January,389.99,6134,308,851,1,27in 4K Ga
142908,Apple Airpods Headphones,1,150.0,2019-01-08 12:08:00,January,150.0,15383,798,2057,6,Apple Airp
150067,AAA Batteries (4-pack),1,2.99,2019-01-08 12:09:00,January,2.99,30487,1562,4188,5,AAA Batter
147449,27in FHD Monitor,1,149.99,2019-01-08 12:21:00,January,149.99,7429,412,950,2,27in FHD M
145324,Vareebadd Phone,1,400.0,2019-01-08 12:22:00,January,400.0,2023,124,279,16,Vareebadd 
146043,Apple Airpods Headphones,1,150.0,2019-01-08 12:23:00,January,150.0,15383,798,2057,6,Apple Airp
147257,Lightning Charging Cable,1,14.95,2019-01-08 12:26:00,January,14.95,22841,1132,3052,12,Lightning 
148421,Bose SoundSport Headphones,1,99.99,2019-01-08 12:28:00,January,99.99,13236,644,1807,7,Bose Sound
142270,34in Ultrawide Monitor,1,379.99,2019-01-08 12:32:00,January,379.99,6076,305,842,3,34in Ultra
149790,Google Phone,1,600.0,2019-01-08 12:33:00,January,600.0,5440,312,706,9,Google Pho
143866,27in 4K Gaming Monitor,1,389.99,2019-01-08 12:33:00,January,389.99,6134,308,851,1,27in 4K Ga
142029,20in Monitor,1,109.99,2019-01-08 12:39:00,January,109.99,4058,216,563,0,20in Monit
143802,iPhone,1,700.0,2019-01-08 12:43:00,January,700.0,6732,372,895,18,iPhone
148184,Wired Headphones,1,11.99,2019-01-08 12:43:00,January,11.99,20201,1057,2714,17,Wired Head
143802,27in 4K Gaming Monitor,1,389.99,2019-01-08 12:43:00,January,389.99,6134,308,851,1,27in 4K Ga
148544,AAA Batteries (4-pack),2,2.99,2019-01-08 12:49:00,January,5.98,30487,1562,4188,5,AAA Batter
145140,Vareebadd Phone,1,400.0,2019-01-08 12:53:00,January,400.0,2023,124,279,16,Vareebadd 
147092,Wired Headphones,2,11.99,2019-01-08 12:53:00,January,23.98,20201,1057,2714,17,Wired Head
148878,Wired Headphones,1,11.99,2019-01-08 12:53:00,January,11.99,20201,1057,2714,17,Wired Head
147140,USB-C Charging Cable,1,11.95,2019-01-08 12:54:00,January,11.95,23555,1265,3200,15,USB-C Char
150382,Lightning Charging Cable,1,14.95,2019-01-08 12:58:00,January,14.95,22841,1132,3052,12,Lightning 
149893,Apple Airpods Headphones,1,150.0,2019-01-08 12:59:00,January,150.0,15383,798,2057,6,Apple Airp
144354,Wired Headphones,1,11.99,2019-01-08 13:09:00,January,11.99,20201,1057,2714,17,Wired Head
144668,Wired Headphones,1,11.99,2019-01-08 13:12:00,January,11.99,20201,1057,2714,17,Wired Head
149211,Vareebadd Phone,1,400.0,2019-01-08 13:15:00,January,400.0,2023,124,279,16,Vareebadd 
147083,iPhone,1,700.0,2019-01-08 13:16:00,January,700.0,6732,372,895,18,iPhone
147083,Apple Airpods Headphones,1,150.0,2019-01-08 13:16:00,January,150.0,15383,798,2057,6,Apple Airp
149259,Apple Airpods Headphones,1,150.0,2019-01-08 13:25:00,January,150.0,15383,798,2057,6,Apple Airp
141751,27in 4K Gaming Monitor,1,389.99,2019-01-08 13:27:00,January,389.99,6134,308,851,1,27in 4K Ga
142448,27in FHD Monitor,1,149.99,2019-01-08 13:30:00,January,149.99,7429,412,950,2,27in FHD M
149214,27in FHD Monitor,1,149.99,2019-01-08 13:34:00,January,149.99,7429,412,950,2,27in FHD M
145738,Apple Airpods Headphones,1,150.0,2019-01-08 13:50:00,January,150.0,15383,798,2057,6,Apple Airp
148569,Bose SoundSport Headphones,1,99.99,2019-01-08 13:59:00,January,99.99,13236,644,1807,7,Bose Sound
145330,Google Phone,1,600.0,2019-01-08 14:03:00,January,600.0,5440,312,706,9,Google Pho
149574,Bose SoundSport Headphones,1,99.99,2019-01-08 14:06:00,January,99.99,13236,644,1807,7,Bose Sound
146066,ThinkPad Laptop,1,999.99,2019-01-08 14:16:00,January,999.99,4054,214,531,14,ThinkPad L
148216,Wired Headphones,2,11.99,2019-01-08 14:20:00,January,23.98,20201,1057,2714,17,Wired Head
146556,AAA Batteries (4-pack),3,2.99,2019-01-08 14:20:00,January,8.97,30487,1562,4188,5,AAA Batter
143839,AA Batteries (4-pack),1,3.84,2019-01-08 14:24:00,January,3.84,27148,1398,3672,4,AA Batteri
147392,USB-C Charging Cable,1,11.95,2019-01-08 14:25:00,January,11.95,23555,1265,3200,15,USB-C Char
143166,34in Ultrawide Monitor,1,379.99,2019-01-08 14:32:00,January,379.99,6076,305,842,3,34in Ultra
143028,AAA Batteries (4-pack),2,2.99,2019-01-08 14:35:00,January,5.98,30487,1562,4188,5,AAA Batter
142860,AAA Batteries (4-pack),1,2.99,2019-01-08 14:44:00,January,2.99,30487,1562,4188,5,AAA Batter
143035,Apple Airpods Headphones,1,150.0,2019-01-08 14:47:00,January,150.0,15383,798,2057,6,Apple Airp
145423,AA Batteries (4-pack),1,3.84,2019-01-08 14:47:00,January,3.84,27148,1398,3672,4,AA Batteri
146405,AAA Batteries (4-pack),2,2.99,2019-01-08 14:49:00,January,5.98,30487,1562,4188,5,AAA Batter
144348,AA Batteries (4-pack),1,3.84,2019-01-08 14:54:00,January,3.84,27148,1398,3672,4,AA Batteri
144546,USB-C Charging Cable,2,11.95,2019-01-08 14:56:00,January,23.9,23555,1265,3200,15,USB-C Char
150493,Lightning Charging Cable,1,14.95,2019-01-08 15:10:00,January,14.95,22841,1132,3052,12,Lightning 
143808,AA Batteries (4-pack),3,3.84,2019-01-08 15:13:00,January,11.52,27148,1398,3672,4,AA Batteri
146103,Bose SoundSport Headphones,1,99.99,2019-01-08 15:15:00,January,99.99,13236,644,1807,7,Bose Sound
141860,ThinkPad Laptop,1,999.99,2019-01-08 15:17:00,January,999.99,4054,214,531,14,ThinkPad L
144976,AAA Batteries (4-pack),1,2.99,2019-01-08 15:20:00,January,2.99,30487,1562,4188,5,AAA Batter
146148,27in 4K Gaming Monitor,1,389.99,2019-01-08 15:28:00,January,389.99,6134,308,851,1,27in 4K Ga
142109,Macbook Pro Laptop,1,1700.0,2019-01-08 15:29:00,January,1700.0,4645,233,636,13,Macbook Pr
143284,AAA Batteries (4-pack),1,2.99,2019-01-08 15:30:00,January,2.99,30487,1562,4188,5,AAA Batter
147223,USB-C Charging Cable,1,11.95,2019-01-08 15:30:00,January,11.95,23555,1265,3200,15,USB-C Char
150202,USB-C Charging Cable,1,11.95,2019-01-08 15:32:00,January,11.95,23555,1265,3200,15,USB-C Char
150202,Wired Headphones,1,11.99,2019-01-08 15:32:00,January,11.99,20201,1057,2714,17,Wired Head
149451,27in FHD Monitor,1,149.99,2019-01-08 15:32:00,January,149.99,7429,412,950,2,27in FHD M
141814,20in Monitor,1,109.99,2019-01-08 15:32:00,January,109.99,4058,216,563,0,20in Monit
150202,Google Phone,1,600.0,2019-01-08 15:32:00,January,600.0,5440,312,706,9,Google Pho
146473,Lightning Charging Cable,1,14.95,2019-01-08 15:34:00,January,14.95,22841,1132,3052,12,Lightning 
141809,Google Phone,1,600.0,2019-01-08 15:38:00,January,600.0,5440,312,706,9,Google Pho
141809,USB-C Charging Cable,1,11.95,2019-01-08 15:38:00,January,11.95,23555,1265,3200,15,USB-C Char
143441,34in Ultrawide Monitor,1,379.99,2019-01-08 15:39:00,January,379.99,6076,305,842,3,34in Ultra
142191,20in Monitor,1,109.99,2019-01-08 15:41:00,January,109.99,4058,216,563,0,20in Monit
141847,Bose SoundSport Headphones,1,99.99,2019-01-08 15:52:00,January,99.99,13236,644,1807,7,Bose Sound
143814,Apple Airpods Headphones,1,150.0,2019-01-08 15:53:00,January,150.0,15383,798,2057,6,Apple Airp
142722,AA Batteries (4-pack),1,3.84,2019-01-08 16:06:00,January,3.84,27148,1398,3672,4,AA Batteri
146732,AAA Batteries (4-pack),1,2.99,2019-01-08 16:21:00,January,2.99,30487,1562,4188,5,AAA Batter
143451,ThinkPad Laptop,1,999.99,2019-01-08 16:27:00,January,999.99,4054,214,531,14,ThinkPad L
143811,27in 4K Gaming Monitor,1,389.99,2019-01-08 16:29:00,January,389.99,6134,308,851,1,27in 4K Ga
